#ID,scale_rad,e_srad,dens,e_sdens,r200_est,r500_est,m200_est,m500_est,HVD200,HVD500,snapnum,redshift,h(z) 
313000079000003,0.136367319015,0.00434310710493,4.23343238706e+15,2.65295085583e+14,0.900681865928,0.597352644793,1.7754356e+14,1.2991418e+14,626.434988075,655.39028907,60.0,0.064493395,1.02545436669
394000069000002,0.188724814253,0.00562749555971,2.11270847033e+15,1.14592718888e+14,0.869442086196,0.589562525047,1.5755544e+14,1.2286046e+14,619.579268435,642.981954041,61.0,0.041403063,1.01604906422
104000023005764,0.501839981649,0.0206891538219,3.04151325977e+14,1.81030690915e+13,0.835050308647,0.552656680117,1.482296e+14,1.0739766e+14,586.379649457,597.742394816,58.0,0.11588337,1.04755586593
302007333000003,0.114475332311,0.00371941572407,7.83900354156e+15,5.21959868167e+14,0.94535420821,0.639792812992,2.0553226e+14,1.590699e+14,652.623792676,673.471921291,60.0,0.064493395,1.02545436669
257000034000004,0.269539459146,0.00805719964503,1.19226786263e+15,5.94202572372e+13,0.98000735082,0.648053103849,2.344102e+14,1.6906052e+14,662.178564161,684.491250368,59.0,0.08928783,1.03591653508
454000109000003,0.188069920629,0.00535067930662,2.67562649645e+15,1.38593709403e+14,0.979782981746,0.644176422387,2.2879612e+14,1.629399e+14,670.820975884,705.756412665,60.0,0.064493395,1.02545436669
453000138005002,0.2022301181,0.00924668949035,1.53454529125e+15,1.25524549115e+14,0.791829657887,0.493873868261,1.210837e+14,7.332102e+13,588.288200749,604.76192593,60.0,0.064493395,1.02545436669
200016645001532,0.949156400393,0.0598972587488,8.09871079813e+13,6.52410474958e+12,0.8492490176,0.477853143676,1.4676072e+14,6.540214e+13,567.493137566,581.213666931,61.0,0.041403063,1.01604906422
62010362000002,0.154538563,0.00422579446672,3.86719307436e+15,2.01947006644e+14,1.05584797216,0.647677160112,2.8196046e+14,1.6287024e+14,702.533842652,739.278394875,61.0,0.041403063,1.01604906422
242000071000003,0.449636300752,0.0190328772566,3.57639149885e+14,2.23839947525e+13,0.773264115946,0.510773680439,1.125654e+14,8.114788e+13,538.39633559,540.056959985,60.0,0.064493395,1.02545436669
34010484000003,0.635198050841,0.0213035708414,3.63547028621e+14,1.67652185057e+13,1.22868276721,0.811493441108,4.5195666e+14,3.263958e+14,851.076708149,897.602610334,60.0,0.064493395,1.02545436669
341000117000004,0.241635083455,0.0047736357537,2.89669511104e+15,9.79761230364e+13,1.33175971742,0.873803642079,5.8902518e+14,4.1585988e+14,911.004288304,954.918786614,59.0,0.08928783,1.03591653508
202015315000364,0.144251899705,0.00430920566839,3.9687685463e+15,2.30188157852e+14,0.887494846155,0.591519745669,1.6723302e+14,1.2396814e+14,621.525506212,648.434603165,61.0,0.041403063,1.01604906422
6000041000002,0.194574723702,0.00717294262791,1.73698151247e+15,1.15627494058e+14,0.793757221315,0.525389761085,1.1964578e+14,8.659168e+13,544.231724017,564.699880046,61.0,0.041403063,1.01604906422
439000171000002,0.378750131041,0.015476533625,3.73079303149e+14,2.34345874361e+13,0.8366327973,0.504388842897,1.3997704e+14,7.697172e+13,535.468690519,548.96716597,61.0,0.041403063,1.01604906422
109000144053659,0.194678627356,0.00499173888716,2.70638911795e+15,1.25270071565e+14,1.06760411995,0.693713075766,2.9555878e+14,2.0323176e+14,704.936523283,728.974734574,60.0,0.064493395,1.02545436669
460000054000004,0.120556763371,0.00582806745935,4.60744503621e+15,4.51034525009e+14,0.783296895468,0.491715713891,1.196561e+14,7.394022e+13,542.947802399,582.121696949,59.0,0.08928783,1.03591653508
3000035000002,0.230435201663,0.00823725211912,1.20790787752e+15,7.47845717771e+13,0.792026432428,0.536370468772,1.1863872e+14,9.24156e+13,553.601072363,577.898270313,61.0,0.041403063,1.01604906422
